,title,isbn,publisher,pubdate,language
26,Web Development with Node and Express: Leveraging the JavaScript Stack (Leveraging the Javascript Stack),9781492053514,Oreilly & Associates Inc,20200104,Java
27,Unhappy Returns: Java Revisited,9780244495220,Lulu.com,20190806,Java
28,Crystal Clear Java: 1st Edition,9781546271772,Authorhouse,20190114,Java
29,Java Deep Learning Projects 반양장 (Implement 10 real-world deep learning applications using Deeplearning4j and open source APIs),9781788997454,Packt Publishing,20181129,Java
30,"자바스크립트+jQuery (JavaScript부터 JSON, AJAX, Mobile까지 다루는)",9788931458015,영진닷컴,20180630,Java
31,Java Persistence with Hibernate,9781617290459,Manning Publications,20151108,Java
32,Javascript for Kids for Dummies,9781119119869,For Dummies,20150814,Java
33,"Security for Web Developers: Using JavaScript, HTML, and CSS (Using Javascript, Html, and Css)",9781491928646,O&#39;Reilly Media,20151125,Java
34,Beginning Programming With Java (Easy Version 2014),9781499643039,CreateSpace Independent Publishing Platform,20140521,Java
35,Micro Java(tm) Game Development,9780672323423,Addison-Wesley Professional,20020401,Java
36,HTML5+JavaScriptで動く電子書籍アプリを自作する本,9784426112493,自由國民社,20120401,Java
37,Building Web Services With Java,9780672321818,Macmillan Computer,20011201,Java
38,Secrets of the Javascript Ninja,9781933988696,Manning Publications,20121228,Java
39,Just Java 1.2 (Java Series) 반양장,9780130105349,Prentice-Hall,19981201,Java
40,Java Servlets Developer’s Guide,9780072222623,McGraw-Hill/Osborne Media,20020221,Java
41,JavaScript : A Beginner’s Guide,9780072131406,McGraw-Hill,20010301,Java
42,Java Application Architectu 반양장,9780321247131,Prentice Hall,20120807,Java
43,Javascript & Dhtml Cookbook 반양장,9780596514082,.,20081014,Java
44,Dynamic JavaScript(다이나믹 자바스크립트),9788994914374,북스홀릭,20110831,Java
45,Programming with Alice and Java,9780321549358,Pearson Education,20080215,Java
46,Principles of Program Design: Problem Solving with JavaScript (Problem Solving with Javascript),9781111526504,Course Technology,20110222,Java
47,Alice 3 in Action with Java(tm),9781133589181,Cengage Learning,20140401,Java
48,Java Ee 6 Development with Netbeans 7,9781849512701,Packt Publishing,20110623,Java
49,Head First JavaScript Programming (게임과 퍼즐로 배우는 자바스크립트입문서 | 대화형 웹애플리케이션의 시작),9788968481567,한빛미디어,20150201,Java
50,Head First Java: A Brain-Friendly Guide,9781491910771,O&#39;Reilly Media,20220104,Java
51,Murach’s Java Programming (6th Edition),9781943872879,"Mike Murach & Associates, Inc.",20220101,Java
52,"Java Network Programming, 3/e 반양장",9780596007218,Oreilly & Associates,20210101,Java
53,Programming with Alice & Java 반양장,9780321512093,Pearson Education Corporate,20210101,Java
54,Javascript ; Pocket Reference 반양장,9780596004118,Oreilly & Associates,20210101,Java
55,UNDERSTANDING OF HTML JAVASCRIPT,9788982416569,이한출판사,20090830,Java
56,Reactive Programming with Java 9,9781787124233,Packt Publishing,20180601,Java
57,"Learning JavaScript Robotics 반양장 (Design, build, and program your own remarkable robots with JavaScript and open source hardware)",9781785883347,Packt,20170317,Java
58,Introducing Javafx 8 Programming,9780071842556,McGraw-Hill Education,20150630,Java
59,JavaScript Concepts: 1st Edition,9781524694456,Authorhouse,20170616,Java
60,Evaluation von Java Data Objects,9783867465991,Examicus Verlag,20160811,Java
61,Programming Abstractions in Java,9780134421186,Pearson College Div,20160219,Java
62,Java EE 7 Web Application Development,9781782176640,Packt Publishing,20150930,Java
63,OpenCV Computer Vision with Java (Create Multiplatform Computer Vision Desktop and Web Applications Using the Combination of Opencv and Java),9781783283972,Packt Publishing,20150621,Java
64,Java Programming 24-Hour Trainer,9781118951453,Wrox Press,20150417,Java
65,Maximum Lego Ev3: Building Robots with Java Brains (Building Robots With Java Brains),9780986832291,Independent Pub Group,20140922,Java
66,Beginning Cryptography with Java,9780764596339,Wrox Press,20050805,Java
67,Beginning Java Google App Engine,9781430225539,Springer-Verlag New York Inc,20091201,Java
68,Supercharged JavaScript Graphics,9781449393632,O&#39;Reilly Media,20110729,Java
69,"The Java EE 7 Tutorial, Volume 1",9780321994929,Addison-Wesley Professional,20140506,Java
70,Eclipse Web Tools Platform: Developing Java Web Applications (Developing Java Web Applications),9780321396853,Addison-Wesley Professional,20070525,Java
71,Java 2 Core Language Little Black Book,9781932111668,Paraglyph Press,20020901,Java
72,"Pro Android Web Game Apps: Using Html5, Css3 and JavaScript (Using HTML5, CSS3 and JavaScript)",9781430238195,Apress,20121031,Java
73,Java Programming 24-Hour Trainer,9780470889640,John Wiley & Sons Inc,20110215,Java
74,Amazon Cloud Computing with Java,9780557255276,Lulu.com,20100111,Java
75,iPhone JavaScript Cookbook(한국어판) (자바스크립트로 만드는 아이폰 애플리케이션),9788960773110,에이콘출판,20120620,Java
76,Learn to Program with JavaScript,9781847289995,Lulu Press,20060826,Java
77,Programming for Everyone in Java,9780387986838,Springer-Verlag Telos,19990501,Java
78,"State and Statecraft in Old Java (A Study of the Later Mataram Period, 16th to 19th Century)",9786028397438,Equinox Publishing,20090901,Java
79,"Object First with Java, 4/e, 4/E",9780135045879,Prentice-Hall,,Java
80,JavaScript 2.0: The Complete Reference,9780072253573,Osborne/McGraw-Hill,20040701,Java
81,Introduction to Java Programming,9781292041506,Pearson Higher Education,20131101,Java
82,Express Yourself With Javascript (Lessons That Take You Beyond the Basics),9780133950007,Prentice Hall,20141111,Java
83,JavaScript Programming for Beginners (How to Learn JavaScript in Less Than a Week. The Ultimate Step-by-Step Complete Course from Novice to Advanced Programmer),9781803668123,Cristina Cafagno,20210719,Java
84,Payara Micro Revealed (Cloud-Native Application Development with Java),9781484281604,APress,20220507,Java
85,Understanding of Java Programming (자바프로그래밍의 이해),9788982416545,이한출판사,20090801,Java
86,Java to Kotlin: A Refactoring Guidebook,9781492082279,O&#39;Reilly Media,20211116,Java
87,Fundamental Networking in Java 반양장,9781846280306,Springer,20210101,Java
88,자바스크립트 & 제이쿼리 (바로 배워서 바로 써먹는 JavaScript & jQuery),9788993827941,지앤선,20150430,Java
89,"Domain-Driven Design with Java - A Practitioner’s Guide (Create simple, elegant, and valuable software solutions for complex business problems)",9781800560734,Packt Publishing Limited,20220819,Java
90,Cloud-Native Applications in Java (Build microservice-based cloud-native applications that dynamically scale),9781787124349,Packt Publishing,20181002,Java
91,Hands-On Robotics with JavaScript (Build robotic projects using Johnny-Five and control hardware with JavaScript and Raspberry Pi),9781789342055,Packt,20181201,Java
92,Mastering Java 11 -Second Edition,9781789137613,Packt Publishing,20180928,Java
93,Electronではじめるアプリ開發 (JavaScript/HTML/CSSでデスクトップアプリを作ろう),9784774188195,技術評論社,20170328,Java
94,The Kenpeitai in Java and Sumatra,9786028397100,Equinox Publishing (Indonesia),20100118,Java
95,Graphic Java 2: Mastering the Jfc (Digital Carrier),9780130796677,Prentice Hall,19990301,Java
96,Java Servlet and Jsp Cookbook 반양장,9780596005726,Oreilly & Associates,20040101,Java
97,Jax: Java APIs for XML Kick Start (Kick Start),9780672324345,Sams,20021001,Java
98,Java Web Programming with Eclipse,9781453881590,Createspace,20101114,Java
99,Head First HTML5 Programming: Building Web Apps with JavaScript (Building Web Apps with Javascript),9781449390549,O&#39;Reilly Media,20111019,Java
0,Java Programming With Oracle Jdbc,9780596000882,O&#39;Reilly,20011201,Java
1,인터넷 프로그래밍 입문: HTML CSS JavaScript (IT COOKBOOK),9788998756895,한빛아카데미,20140128,Java
2,JavaScript for Absolute Beginners,9781430272199,Springer-Verlag New York Inc,20101130,Java
3,Wireless Java for Symbian Devices,9780471486848,John Wiley & Sons,20010901,Java
4,"JAVA LOST, A Child Imprisoned III (Part III, Aftermath and Part IV, On to a New Country)",9781460207796,FriesenPress,20130109,Java
5,Distributed Programming With Java,9781884777653,Manning Publications,19990901,Java
6,COBOL Programmers Swing with Java,9780521546843,Cambridge University Press,20050131,Java
7,JavaScript Programmer’s Reference,9781430246299,Apress,20130327,Java
8,jQuery and JavaScript in 24 Hours,9780672337345,Sams,20130701,Java
9,Java EE Development with NetBeans (Develop Professional Enterprise Java Ee Applications Quickly and Easily With This Popular Ide),9781847195463,Packt Publishing,20081030,Java
10,The Great Cultures of the Isle of Java,9781014685667,Legare Street Press,20210909,Java
11,다양한 예제로 학습하는 데이터 구조와 알고리즘 for Java (문제 해결법부터 개선법까지),9788966260591,인사이트,20140222,Java
12,Mastering AspectJ: Aspect-Oriented Programming in Java 반양장 (Aspect-Oriented Programming in Java),9780471431046,Wiley,20210101,Java
13,Java Web Services in a Nutshell 반양장,9780596003999,O&#39;Reilly,20210101,Java
14,Java Persistence With Hibernate 반양장,9781932394887,Oreilly & Associates,20210101,Java
15,"Mastering CodingBat (Java), Vol. 2 (Intermediate A)",9783942017114,Black Swallowtail Publishing,20190429,Java
16,Hands-On Design Patterns with Java,9781789809770,Packt Publishing,20190426,Java
17,Developing Middleware in Java EE 8,9781788391078,Packt Publishing,20180529,Java
18,D3.Js in Action: Data Visualization with JavaScript (Data Visualization With Javascript),9781617294488,Manning Publications,20171130,Java
19,Java: Today’s Programming Language,9780997817218,Joslyn A. Smith,20160722,Java
20,Test-driven JavaScript Development,9781782174929,Packt Publishing,20151221,Java
21,Coding With Javascript for Dummies,9781119056072,For Dummies,20150515,Java
22,Coffeescript: Accelerated JavaScript Development (Accelerated Javascript Development),9781941222263,Pragmatic Bookshelf,20150216,Java
23,Test-Driven JavaScript Development,9780321683915,Addison-Wesley Professional,20100909,Java
24,Learn Java for Android Development,9781430231561,Apress,20101031,Java
25,Learn Java for Android Development,9781430257226,Apress,20130220,Java
26,Pro JavaScript Design Patterns 반양장,9781590599082,Springer,20080311,Java
27,The Definitive Guide to Java Swing,9781590594476,Apress,20050613,Java
28,Pro JPA 2: Mastering the Java Persistence API (Mastering the Java Persistence Api),9781430219569,Apress,20090601,Java
29,Intelligence Unleashed : Creating Lego Nxt Robots with Java 반양장 (Creating Lego Nxt Robots with Java),9780986832208,Variant Press,20110101,Java
30,Java Enterprise Best Practices 반양장,9780596003845,Oreilly & Associates,20021201,Java
31,Programming the Internet With Java,9780201175493,Prentice Hall,19970401,Java
32,Java How to Program (Late Objects) (Late Objects Version),9780132575652,Prentice Hall,20140314,Java
33,"Java Tools for Extreme Programming (Mastering Open Source Tools Including Ant, JUnit, and Cactus)",9780471207085,John Wiley & Sons,20011201,Java
34,CoffeeScript (Accelerated JavaScript Development),9781934356784,Pragmatic Bookshelf,20110803,Java
35,Cocos2D JavaScript를 이용한 HTML5 게임 개발,9788992939058,위키북스,20120718,Java
36,Hi Coding with Scratch & JavaScript (Absolute Beginner’s Guide),9791187234043,앤아이컴즈,20170301,Java
37,새롭게 시작하는 자바 프로그래밍(Java Programming) (개정판),9788955026917,글로벌,20170224,Java
38,Modern Javascript for the Impatient,9780136502142,Addison-Wesley Professional,20190911,Java
39,Mastering Java Machine Learning 반양장,9781785880513,Packt Publishing,20170630,Java
40,Mastering Java for Data Science 반양장,9781782174271,Packt Publishing,20170428,Java
41,Introduction to Programming in Java,9781292025568,Pearson,20170201,Java
42,Mastering Microservices with Java 9,9781787281448,Packt Publishing,20171208,Java
43,Modular Programming with JavaScript,9781785880650,Packt Publishing,20160722,Java
44,Java Card: Sviluppo Di Applicazioni,9783639770537,Edizioni Accademiche Italiane,20150402,Java
45,Programming JavaScript Applications,9781491950296,O&#39;Reilly Media,20140720,Java
46,Groovy Programming (An Introduction for Java Developers),9780123725073,Morgan Kaufmann,20061208,Java
47,Windows8プログラミングバイブル (Windowsストアアプリ&HTML5/CSS/JavaScript編),9784883378425,ソシム,20121122,Java
48,Jboss Seam: Simplicity and Power Beyond Java Ee (Simplicity and Power Beyond Java EE),9780131347960,Prentice Hall,20070420,Java
49,Java Studio Creator Field Guide 반양장,9780131491687,Prentice-Hall,20040628,Java
50,Complete Java 2 Training Course 반양장,9780131017665,Prentice-Hall,20030501,Java
51,Java Programming Interviews Exposed,9781118722862,John Wiley & Sons Inc,20140207,Java
52,Restlet in Action: Developing RESTful Web APIs in Java (Developing RESTful Web APIs in Java),9781935182344,Manning Publications,20121005,Java
53,JavaScript Cookbook: Programming the Web,9781492055754,O&#39;Reilly Media,20210907,Java
54,Developing Object Oriented Programs in Java (Theory & Practice on OOP as per Anna University Syllabus),9798885307529,Repro Books Limited,20211216,Java
55,"Exercices Corriges POO, Langage JAVA",9786200777980,Noor Publishing,20200626,Java
56,"Html, CSS & JavaScript in Easy Steps",9781840788785,In Easy Steps Ltd,20200625,Java
57,Java Look and Feel Design Guidelines,0201615851,인터비젼,19990930,Java
58,프로그래밍 (with Raptor(flow-chart) & JavaScript),9791195713547,앤아이컴즈,20160301,Java
59,Java Application Development On Linux,9780131436978,Prentice-Hall,20210101,Java
60,Java Extreme Programming Cookbook 반양장,9780596003876,O&#39;Reilly,20210101,Java
61,Hands-On JavaScript High Performance,9781838821098,Packt Publishing,20200228,Java
62,"HTML5 웹프로그래밍 (실전 테마로 배우는 HTML5, CSS3, JavaScript, jQuery)",9788992649995,인피니티북스,20140129,Java
63,HTML & JavaScript Practice Questions,9781545710470,Evincepub Publishing,20170701,Java
64,Apache Spark 2.X for Java Developers,9781787126497,Packt Publishing,20180118,Java
65,Data Structures & Algorithms in Java,9788131718124,Pearson,20160301,Java
66,Neural Network Programming with Java,9781785880902,Packt Publishing,20160801,Java
67,Deep Learning Javaプログラミング 深層學習の理論と實裝,9784844381280,インプレス,20161007,Java
68,Java¿ and Jmx: Building Manageable Systems,9780672324086,Addison-Wesley Professional,20021201,Java
69,Java 7 Recipes: A Problem-Solution Approach (A Problem-Solution Approach),9781430240563,Springer,20120213,Java
70,Beginning Java Se 6 Game Programming,9781435458086,Course Technology,20110118,Java
71,Beginning Java Ee 6 with Glassfish 3 (From Novice to Professional),9781430228899,Springer-Verlag New York Inc,20100531,Java
72,Digital Image Processing in Java 반양장 (An Algorithmic Introduction Using Java),9781846283796,Springer,20071113,Java
73,Definitive Guide to Swing for Java 2,9781893115781,Springer,20001001,Java
74,Web Workers: Multithreaded Programs in JavaScript (Multithreaded Programs in JavaScript),9781449322137,O&#39;Reilly Media,20120605,Java
75,"Learning PHP MySQL  JavaScript(한국어판) (소셜 웹 개발자를 위한 3대 핵심 기술 PHP, MySQL, 자바스크립트)",9788960772199,에이콘출판,20110817,Java
76,"실전프로젝트 반응형 웹퍼블리싱 (with HTML5, CSS3, Javascript, jQuery)",9788996852124,icox(아이콕스),20141031,Java
77,Murach’s Beginning Java with Eclipse,9781890774899,Mike Murach & Associates,20150824,Java
78,Java Programming: From The Ground Up,9780070181397,McGraw-Hill Professional Publishing,20090201,Java
79,How to Do Everything with JavaScript,9780072228878,Osborne/McGraw-Hill,20030201,Java
80,Software Design Patterns for Java Developers (Expert-led Approaches to Build Re-usable Software and Enterprise Applications: Expert-led Approaches to Build Re-usable Software and Enterprise Applications (English Edition)),9789391392475,BPB Publications,20211130,Java
81,"HTML5 캔버스 (HTML5, CSS, JavaScript를 함께 배우는 게임 학습서)",9791186697245,비제이퍼블릭,20161109,Java
82,Natural Language Processing with Java (Techniques for building machine learning and neural network models for NLP),9781788993494,Packt,20181001,Java
83,Java and Eclipse for Computer Science,9780991188734,"Annabooks, LLC.",20180801,Java
84,Building Parsers with Java? [With CD],9780201719628,Addison-Wesley,20010301,Java
85,Starting Out with Java: Early Objects (Early Objects),9780134462011,Pearson,20170227,Java
86,Murach’s Beginning Java with NetBeans,9781890774844,Mike Murach & Associates,20150629,Java
87,Natural Language Processing with Java (Explore Various Approaches to Organize and Extract Useful Text from Unstructured Data Using Java),9781784391799,Packt Publishing,20150326,Java
88,Java Programming for Spatial Sciences,9780415260985,CRC Press,20020601,Java
89,Java Outside in Hardback [With CDROM],9780521811989,Cambridge University Press,20030601,Java
90,JasperReports 3.5 for Java Developers,9781847198082,Packt Publishing,20090817,Java
91,Beginning Java 5 Game Programming 반양장,9781598631500,Course Technology,20060502,Java
92,Introduction to Programming With Java,9780073047027,.,20071207,Java
93,Java: Practical Guide for Programmers,9781558609099,Morgan Kaufmann,20021201,Java
94,"Algorithms in Java: Parts 1-4; Part 5 (Fundamentals, Data Structures, Sorting, Searching, and Graph Algorithms)",9780201775785,Addison-Wesley Professional,20030901,Java
95,Learn Objective-C for Java Developers,9781430223696,Apress,20090901,Java
96,.NET Development for Java Programmers,9781590590386,Apress,20020701,Java
97,15歲からはじめるAndroidわくわくプログラミング敎室 Java超入門編,9784899772910,ラトルズ,20110501,Java
98,Introduction to Java Programming 2014 (Easy Version),9781499643022,CreateSpace Independent Publishing Platform,20140521,Java
99,Mastering Lambdas: Java Programming in a Multicore World (Java Programming in a Multicore World),9780071829625,McGraw-Hill/Osborne Media,20141013,Java
0,Beginning Programming with Java for Dummies,9781119806912,For Dummies,20210928,Java
1,웹 프로그래밍 (JAVA HTML CSS JavaScript JSP ORACLE JDBC),9788997570652,도서출판 홍릉(홍릉과학출판사),20130225,Java
2,The Girl in the Blue Coat (An Algorithmic Introduction Using Java),9781447295013,Macmillan Children&#39;s Books,20160421,Java
3,Java Software Development with Event B (A Practical Guide),9781681736891,Morgan and Claypool Publishers,20200127,Java
4,웹 프로그래밍 (따라하며 익히는 HTML CSS JavaScript PHP 프로그래밍),9788978061872,한신대학교출판부,20160314,Java
5,"Core Java Volume I--Fundamentals, 11/E",9780135166307,Prentice Hall,20180906,Java
6,Computer Graphics for Java Programmers,9783319875323,Springer-Nature New York Inc,20180824,Java
7,Java by Comparison: Become a Java Craftsman in 70 Examples (Become a Java Craftsman in 80 Examples),9781680502879,Pragmatic Bookshelf,20180525,Java
8,Digital Image Processing (An Algorithmic Introduction Using Java),9781447166832,Springer-Verlag New York Inc,20160408,Java
9,The Java Virtual Machine Specification,9780201432947,Addison-Wesley,19990401,Java
10,Java : Learning to Program with Robots (Learning to Program With Robots),9780619217242,Course Technology,20060207,Java
11,Java Ee 7 with Glassfish 4 Application Server,9781782176886,Packt Publishing,20140330,Java
12,Data Structures and Algorithms in Java,9781118771334,John Wiley & Sons,20140128,Java
13,Object Oriented Programming using JAVA,9788964490792,좋은땅,20100916,Java
14,Spring Data: Modern Data Access for Enterprise Java (Modern Data Access for Enterprise Java),9781449323950,O&#39;Reilly Media,20121031,Java
15,Data Structures and Algorithms in Java,9780131469143,Prentice Hall,20051216,Java
16,Building an OCL Code Generator in Java,9783843385381,KS OmniScriptum Publishing,20110829,Java
17,Professional Java for Web Applications,9781118656464,Wrox Press,20140228,Java
18,Learn Html5 and JavaScript for Android,9781430243472,Apress,20120801,Java
19,"Beginning Java 6 Game Programming, 2/e",9781598634761,Course Technology,20090730,Java
20,Computer Graphics Using Java 2D and 3D,9780130351180,Pearson,20061206,Java
21,JavaScript for Dummies Quick Reference (Quick Reference),9780764501128,Wiley,19970403,Java
22,Modern Compiler Implementation in Java,9780521820608,Cambridge Univ. Press,20021101,Java
23,Data Structures and Algorithms in Java,9780672324536,Sams,20021101,Java
24,Java 8 New Features: A Practical Heads-Up Guide,9780992910570,P8tech,20140606,Java
25,Java Deployment with Jnlp and Webstart,9780672321825,Sams,20010901,Java
26,Computer Graphics Using JAVA 2D and 3D,9780132336093,Pearson Education Korea,,Java
27,Java EE 7 Recipes: A Problem-Solution Approach,9781430244257,Apress,20121112,Java
28,Java Card for E-Payment Applications 반양장,9781580532914,Artech House,20210101,Java
29,Object Oriented Programming Through Java,9781420047929,Taylor & Francis,20210101,Java
30,Server-Side GPS and Assisted-GPS in Java,9781607839859,Artech House,20210101,Java
31,Front-End 웹프로그래밍 (HTML5/CSS3/JavaScript/jQuery Mobile 중심의),9791188127535,마지원,20191023,Java
32,HEAD FIRST JAVASCRIPT: 대화형 웹 애플리케이션의 시작 (대화형 웹 애플리케이션의 시작),9788979145823,한빛미디어,20080628,Java
33,Java: High-Performance Apps with Java 9,9781789130515,Packt Publishing,20180309,Java
34,"Java Software Solutions, Global Edition (A Global Perspective)",9781292221724,Pearson Higher Education,20171221,Java
35,Learning Java by Building Android Games,9781784398859,Packt Publishing,20150131,Java
36,Learning PHP MySQL JavaScript CSS(한국어판) (동적인 소셜 웹 개발을 위한 4가지 핵심 기술),9788960774421,에이콘출판,20130628,Java
37,The Java EE 6 Tutorial: Advanced Topics,9780137081868,Addison-Wesley Professional,20130109,Java
38,"Core Java, Volume II--Advanced Features (Advanced Features #2)",9780137081608,Prentice Hall,20130224,Java
39,"Pro IOS Web Design and Development: Html5, Css3, and JavaScript with Safari (HTML5, CSS3, and Javascript With Safari)",9781430232469,Apress,20111201,Java
40,"Data Structures Algorithms in Java, 3/E",9789814239233,Cengage Learning,20080430,Java
41,Practical JavaScript for the Usable Web,9781590591895,Glasshaus,20020301,Java
42,JavaScript & Jquery: The Missing Manual (The Missing Manual),9781491947074,O&#39;Reilly Media,20141003,Java
43,Java Programming Academy(자바 프로그래밍 아카데미),9788994914633,북스홀릭,20120515,Java
44,HTML5 CSS3 jQuery JavaScript 실무 활용 14가지,9788998139230,위키북스,20130610,Java
45,Plug-In JavaScript: 100 Power Solutions,9780071738613,McGraw-Hill/Osborne Media,20101007,Java
46,Tantric Temples: Eros and Magic in Java,9780892541690,Ibis Press,20111101,Java
47,Learning Typescript: Enhance Your Web Development Skills Using Type-Safe JavaScript,9781098110338,O&#39;Reilly Media,20221018,Java
48,"Lets 실전예제로 배우는 자바 프로그래밍(Java Programming) (웹, 모바일, 빅데이터 개발을 위한 자바 기초 입문)",9788965121206,아이비김영,20200918,Java
49,Data Structures and Algorithms Using Java,9780763757564,Jones & Bartlett,20210101,Java
50,Java Concepts for AP Computer Science 반양장,9780470181607,Wiley,20210101,Java
51,Practical API Design : Confessions of a Java Framework Architect 반양장 (Confessions of a Java Framework Architect),9781430209737,Springer,20210101,Java
52,Enterprise Web-based Computing with Java,9786202512145,LAP Lambert Academic Publishing,20200313,Java
53,"Machine Learning in Java, Second Edition",9781788474399,Packt Publishing,20181128,Java
54,Architecting Modern Java EE Applications,9781788393850,Packt Publishing,20171011,Java
55,"Pro JavaFX Platform: Script, Desktop and Mobile RIA with Java Technology (Script, Desktop and Mobile Ria With Java)",9781430218753,Apress,20090429,Java
56,Enterprise Java Development on a Budget: Leveraging Java Open Source Technologies (Leveraging Java Open Source Technologies),9781590591253,Apress,20040401,Java
57,Practical Database Programming With Java,9780470889404,IEEE Computer Society Press,20110901,Java
58,Pro JavaScript with MooTools: Laerning Advanced JavaScript Programming (Learning Advanced Javascript Programming),9781430230540,Apress,20100815,Java
59,Learn Javascript And Ajax With W3Schools,9780470611944,John Wiley & Sons Inc,20101214,Java
60,"Java Programming Language, 4/e, 4T/E 반양장",9780321349804,Addison-Wesley,20091005,Java
61,Sams Teach Yourself Java in 24 Hours 반양장,9780672335754,Sams,20120309,Java
62,Periplus Editions Travel Map Java & Bali,9780794606183,Tuttle,20100901,Java
63,Java Card Technology for Smart Cards 반양장 (Architecture and Programmer’s Guide),9780201703290,Addison-Wesley,20110411,Java
64,JavaScript本格入門 モダンスタイルによる基礎からAjax.jQueryまで,9784774144665,技術評論社,20101201,Java
65,Migracao de Processos Em Aplicacoes Java,9783639694413,Novas Edicoes Academicas,20140918,Java
66,Programacion en JavaScript  para principiantes (Como aprender JavaScript en menos de una semana. El curso completo definitivo paso a paso desde el principiante hasta el programador avanzado),9781803668338,Cristina Cafagno,20210906,Java
67,Programming Typescript: Making Your JavaScript Applications Scale (Making Your Javascript Applications Scale),9781492037651,Oreilly & Associates Inc,20190518,Java
68,Hands-On Machine Learning with JavaScript (Solve complex computational web problems using machine learning),9781788998246,Packt Publishing,20181001,Java
69,3D Game Programming for Kids: Create Interactive Worlds with JavaScript (Create Interactive Worlds With Javascript),9781680502701,Pragmatic Bookshelf,20180325,Java
70,Learning Reactive Programming with Java 8,9781785288722,Packt Publishing,20150619,Java
71,Practical API Design: Confessions of a Java Framework Architect (Confessions of a Java Framework Architect),9781430243175,Apress,20120606,Java
72,An Introduction to Programming Using Java,9781449639037,Jones & Bartlett Publishers,20110630,Java
73,Java Persistence for Relational Databases,9781590590713,Apress,20030601,Java
74,Across the Equator A Holiday Trip in Java,9783849157357,TREDITION CLASSICS,20121211,Java
75,Pentaho Reporting 3.5 for Java Developers,9781847193193,Packt Publishing,20090715,Java
76,Node: Up and Running: Scalable Server-Side Code with JavaScript (Scalable Server-side Code With Javascript),9781449398583,O&#39;Reilly Media,20120507,Java
77,"Pro Android Web Apps: Develop for Android Using HTML5, CSS3 & JavaScript (Develop for Android Using HTML5, CSS3 & JavaScript)",9781430232766,Apress,20110224,Java
78,Real-Time Java Programming: With Java RTS,9780137142989,Prentice Hall,20090616,Java
79,Across the Equator A Holiday Trip in Java,9783849148508,TREDITION CLASSICS,20121126,Java
80,Java Programming: What Do You Want to Do? (What Do You Want to Do?),9781450268943,iUniverse.com,20110128,Java
81,Murach’s Java Servlets and JSP with CDROM,9781890774189,Mike Murach & Associates,20030101,Java
82,The Essential Guide to Html5: Using Games to Learn Html5 and JavaScript (Using Games to learn HTML5 and JavaScript),9781430233831,Friends of ED,20110215,Java
83,Great Ideas in Computer Science with Java,9780262024976,MIT Press,20011101,Java
84,Sams Teach Yourself JavaScript in 21 Days,9780672322976,Sams,20020401,Java
85,Creating Content Management Systems in Java,9781584504665,Charles River Media,20210101,Java
86,Programming Games with Java - 11th Edition (A JFC Swing GUI Tutorial),9781937161347,Kidware Software & BibleByte Books,20191125,Java
87,Learn Java GUI Applications - 11th Edition (A JFC Swing Tutorial),9781937161903,Kidware Software & BibleByte Books,20191119,Java
88,Science and Development of Muscle Hypertrophy (Problems and Solutions for Java Developers),9781492597674,Human Kinetics,20190528,Java
89,Modern JavaScript Web Development Cookbook,9781788992749,Packt Publishing,20181222,Java
90,Programming and Problem Solving Using Java,9780763734022,Jones & Bartlett,20070401,Java
91,Javascript: The Good Parts: The Good Parts (The Good Parts),9780596517748,O&#39;Reilly Media,20080501,Java
92,Reactive Programming with Rxjs 5: Untangle Your Asynchronous JavaScript Code (Untangle Your Asynchronous Javascript Code),9781680502473,Pragmatic Bookshelf,20171125,Java
93,Mastering Java EE Development with WildFly,9781787287174,Packt Publishing,20170623,Java
94,"Beginning iPhone and iPad Web Apps: Scripting with Html5, Css3, and JavaScript (Scripting with HTML5, CSS3, and JavaScript)",9781430230458,Apress,20101230,Java
95,JavaScript Programming: Pushing the Limits (Pushing the Limits),9781118524565,John Wiley & Sons,20130819,Java
96,Data Structures and Algorithms in Java 반양장,9780471469834,Wiley,20031210,Java
97,Learning Android (Develop Mobile Apps Using Java and Eclipse),9781449319236,O&#39;Reilly Media,20140127,Java
98,Foundation Html5 Animation with JavaScript,9781430236658,Friends of ED,20111130,Java
99,Data Structures And Algorithms In Java 반양장,9780534492526,Brooks/Cole,20040924,Java
0,Professional JavaScript for Web Developers,9781118026694,WROX Press,20130118,Java
1,Introduction to Programming Using Java 반양장 (An Object Oriented Approach),9780321200068,Addison-Wesley,20030830,Java
2,읽기 좋은 자바스크립트 코딩 기법 Maintainable JavaScript (유지보수가 쉬운 코드로 팀의 생산성을 높이자),9788979149883,한빛미디어,20130107,Java
3,Java Programming for the Absolute Beginner,9780761535225,Premier Press,20010801,Java
4,"Nini Towok’s Spinning Wheel (Cloth and the Cycle of Life in Kerek, Java)",9780977834426,Univ of Washington Pr,20100801,Java
5,Data Structures and Abstractions with Java,9780133744057,Prentice Hall,20140831,Java
6,Service-Oriented Java Business Integration,9781847194404,Packt Publishing,20080209,Java
7,"Java with Object-Oriented Programming, 2/E",9780534392765,Cengage Learning,20020801,Java
8,Java All-in-One Desk Reference for Dummies,9780470371725,For Dummies,20110812,Java
9,Sencha Touch 2 Mobile JavaScript Framework,9781782160748,Packt Publishing,20130816,Java
10,JDBC: Practical Guide for Java Programmers,9781558607361,Morgan Kaufmann,20010801,Java
